date,mean_temp,mean_dewpt,mean_pressure,max_temp,min_temp,max_humidity,min_humidity,max_dewpt,min_dewpt,max_pressure,min_pressure,precip_probability,precip_intensity
2015-12-20,33.93375000000001,23.09,1026.45,39.85,27.63,0.7,0.6,28.93,18.04,1031.08,1018.19,0.0,0.0
2015-12-19,28.900000000000002,18.24,1017.87,30.57,26.56,0.68,0.59,20.22,16.2,1026.0,1011.56,0.0,0.0
2015-12-18,35.279583333333335,23.25,1009.88,37.34,31.29,0.67,0.55,27.03,20.58,1011.27,1008.11,0.0,0.0
2015-12-17,44.095416666666665,37.82,1006.19,49.12,37.9,0.92,0.62,45.35,27.98,1008.96,1004.54,0.58,0.0012
2015-12-16,37.290416666666665,34.14,1015.62,42.81,33.5,0.91,0.81,40.11,30.71,1019.6,1007.73,0.33,0.0007
2015-12-15,44.107916666666675,38.23,1004.55,49.23,36.12,0.87,0.75,45.11,30.97,1015.99,993.75,0.0,0.0
2015-12-14,50.16416666666666,47.3,1001.28,56.54,43.84,0.96,0.82,52.11,41.49,1011.41,992.36,0.76,0.0097
2015-12-13,42.93875,39.0,1019.21,46.4,41.09,0.93,0.8,41.27,36.89,1022.08,1012.69,0.18,0.0001
2015-12-12,42.45041666666666,37.14,1018.87,48.28,33.4,0.9,0.7,41.4,30.76,1021.4,1016.08,0.0,0.0
2015-12-11,49.25791666666667,40.89,1007.19,54.18,43.81,0.85,0.56,44.95,35.78,1015.52,1003.16,0.0,0.0
2015-12-10,45.918749999999996,41.92,1009.06,48.66,40.22,0.91,0.8,44.42,37.57,1012.0,1004.86,0.0,0.0
2015-12-09,45.0675,40.36,1010.28,50.75,38.17,0.92,0.73,44.95,36.09,1014.97,1006.23,0.55,0.0006
2015-12-08,40.401250000000005,34.89,1018.66,42.52,38.6,0.9,0.72,36.92,33.74,1021.25,1015.11,0.0,0.0
2015-12-07,36.61958333333334,33.86,1022.64,41.11,31.02,0.96,0.86,37.81,28.95,1023.59,1021.67,0.0,0.0
2015-12-06,35.31125,32.67,1029.26,38.65,32.94,0.93,0.87,35.11,30.34,1035.08,1023.74,0.0,0.0
2015-12-05,38.71791666666667,33.83,1037.52,44.2,34.08,0.89,0.72,37.96,30.1,1039.57,1035.57,0.0,0.0
2015-12-04,41.791666666666664,32.78,1029.75,43.93,39.97,0.74,0.68,34.2,31.47,1036.14,1023.5,0.0,0.0
2015-12-03,38.64125000000001,32.98,1016.38,42.49,33.87,0.88,0.73,35.51,30.18,1023.94,1009.1,0.0,0.0
2015-12-02,41.08541666666667,36.37,1009.32,46.31,34.87,0.96,0.7,45.17,30.19,1011.46,1006.43,0.35,0.0001
2015-12-01,40.68791666666666,37.98,1015.2,46.69,31.9,0.96,0.81,45.49,26.99,1023.41,1009.53,0.62,0.0022
2015-11-30,32.76958333333334,24.97,1028.11,36.83,30.4,0.81,0.69,27.7,22.22,1030.66,1024.02,0.0,0.0
2015-11-29,30.979583333333327,24.37,1028.75,38.69,22.01,0.89,0.63,31.03,18.98,1030.8,1027.29,0.0,0.0
2015-11-28,31.759999999999994,26.33,1027.5,35.3,24.46,0.86,0.69,31.28,20.75,1028.63,1026.55,0.0,0.0
2015-11-27,49.528749999999995,42.24,1023.93,57.7,35.58,0.89,0.61,50.01,31.93,1026.9,1020.78,0.71,0.0042
2015-11-26,49.60625000000001,40.32,1030.3,56.45,42.42,0.79,0.63,45.04,35.6,1032.86,1026.19,0.0,0.0
2015-11-25,36.86791666666667,32.45,1033.92,45.1,26.93,0.93,0.72,37.87,24.46,1036.64,1031.79,0.22,0.0001
2015-11-24,35.34875000000001,30.34,1025.54,42.53,29.29,0.89,0.69,33.89,26.44,1031.78,1020.05,0.4,0.0009
2015-11-23,29.584583333333327,22.56,1020.33,36.59,20.66,0.88,0.54,30.4,16.82,1021.54,1019.42,0.0,0.0
2015-11-22,34.87833333333333,27.26,1013.69,42.37,26.63,0.84,0.63,37.95,20.95,1019.69,1001.14,0.54,0.0017
2015-11-21,38.45875,30.95,1017.17,42.84,31.89,0.87,0.66,34.62,24.69,1024.78,1002.59,0.66,0.0015
2015-11-20,39.53875,23.64,1020.27,44.17,30.95,0.77,0.42,25.41,22.45,1024.1,1015.9,0.0,0.0
2015-11-19,55.27041666666668,46.63,1010.3,60.31,45.9,0.91,0.49,54.21,27.9,1014.9,1008.56,0.64,0.0019
2015-11-18,50.984999999999985,44.55,1018.86,54.88,45.85,0.88,0.7,49.27,38.77,1023.71,1011.58,0.66,0.0016
2015-11-17,41.70958333333334,32.28,1028.53,48.18,35.29,0.77,0.46,38.35,28.06,1031.25,1024.28,0.0,0.0
2015-11-16,43.577916666666674,37.25,1025.3,52.84,36.48,0.91,0.61,43.93,33.72,1029.32,1022.09,0.0,0.0
2015-11-15,44.14374999999999,35.4,1021.19,56.37,34.49,0.85,0.56,41.75,28.62,1022.86,1020.14,0.0,0.0
2015-11-14,37.93583333333333,28.91,1020.6,41.77,34.54,0.81,0.59,31.66,26.33,1024.01,1012.19,0.0,0.0
2015-11-13,45.59791666666666,36.64,1002.25,50.82,38.01,0.82,0.55,44.13,32.57,1011.0,995.0,0.0,0.0
2015-11-12,47.28874999999999,43.48,998.67,51.86,40.75,0.95,0.76,48.17,38.21,1011.64,992.28,0.8,0.0049
2015-11-11,48.16291666666667,45.58,1013.78,52.51,41.2,0.94,0.84,48.79,38.56,1015.29,1011.5,0.92,0.007
2015-11-10,44.029583333333335,40.44,1018.28,49.88,34.63,0.94,0.77,47.21,31.28,1023.51,1013.22,0.79,0.0177
2015-11-09,40.72291666666667,33.01,1027.16,51.74,31.37,0.86,0.57,37.53,27.44,1029.08,1023.99,0.08,0.0001
2015-11-08,42.12458333333333,34.54,1027.79,50.77,34.8,0.88,0.56,37.22,31.59,1029.83,1023.95,0.0,0.0
2015-11-07,46.099999999999994,38.34,1018.96,53.68,39.4,0.85,0.53,42.32,34.15,1023.44,1016.29,0.0,0.0
2015-11-06,58.67208333333334,51.68,1009.38,65.87,49.42,0.94,0.59,58.67,42.49,1015.39,1003.43,0.58,0.0027
2015-11-05,56.79749999999999,51.58,1018.66,68.38,48.92,0.89,0.69,58.38,45.5,1021.21,1014.22,0.0,0.0
2015-11-04,53.46458333333333,47.87,1023.29,62.45,48.13,0.91,0.64,51.08,45.55,1025.02,1021.24,0.0,0.0
2015-11-03,54.05125,46.44,1020.86,66.95,44.01,0.92,0.56,51.03,41.4,1024.52,1017.05,0.0,0.0
2015-11-02,49.57791666666666,41.99,1017.78,58.55,39.95,0.91,0.58,44.73,36.85,1019.35,1015.01,0.0,0.0
2015-11-01,52.617999999999995,45.34,1008.0,58.72,47.52,0.93,0.56,50.29,41.86,1014.8,1003.47,0.77,0.0094
2015-10-31,41.66041666666666,36.43,1018.46,50.1,30.62,0.9,0.72,43.3,27.32,1021.62,1010.78,0.35,0.0003
2015-10-30,43.26125,34.35,1015.78,48.89,35.95,0.81,0.58,40.74,30.58,1020.91,1004.79,0.0,0.0
2015-10-29,49.622083333333336,40.55,998.64,57.71,45.65,0.97,0.48,56.27,29.74,1004.14,994.97,0.63,0.0007
2015-10-28,51.177916666666654,48.36,1009.86,57.96,46.09,0.97,0.7,56.78,36.78,1026.08,995.96,0.82,0.1045
2015-10-27,43.67625,36.11,1031.57,51.51,36.2,0.89,0.6,39.97,32.38,1034.23,1026.89,0.0,0.0
2015-10-26,41.64291666666667,34.44,1032.25,49.57,34.02,0.88,0.62,37.95,30.45,1034.01,1029.0,0.0,0.0
2015-10-25,51.15916666666666,43.08,1019.7,57.29,42.1,0.95,0.52,55.63,36.37,1028.96,1007.46,0.71,0.0114
2015-10-24,49.11666666666667,43.91,1016.73,56.85,43.0,0.94,0.72,55.24,36.68,1025.19,1007.45,0.82,0.0107
2015-10-23,41.54125,31.15,1028.07,48.64,32.89,0.79,0.54,36.79,27.24,1030.23,1025.8,0.0,0.0
2015-10-22,54.37625,45.18,1019.21,61.16,47.82,0.93,0.5,50.62,38.39,1025.09,1014.6,0.81,0.0034
2015-10-21,50.70125000000001,43.91,1022.99,55.38,48.57,0.91,0.65,50.15,37.42,1025.86,1017.76,0.39,0.0002
2015-10-20,56.10708333333334,46.24,1018.27,61.71,51.19,0.82,0.55,50.16,43.46,1021.94,1015.61,0.82,0.0048
2015-10-19,43.035833333333336,33.67,1023.46,57.23,27.64,0.84,0.52,44.21,23.34,1029.81,1014.9,0.75,0.0041
2015-10-18,36.158750000000005,25.88,1027.78,42.69,30.05,0.82,0.51,27.3,24.43,1030.29,1025.43,0.0,0.0
2015-10-17,37.4175,27.21,1023.11,43.7,31.21,0.83,0.51,33.63,23.75,1025.85,1019.04,0.0,0.0
2015-10-16,46.458333333333336,39.81,1014.95,53.98,40.17,0.87,0.65,44.45,32.71,1018.64,1010.54,0.69,0.0053
2015-10-15,49.73416666666668,41.89,1010.91,61.78,40.74,0.85,0.53,46.74,35.64,1013.27,1007.78,0.73,0.005
2015-10-14,50.745000000000005,41.3,1008.5,54.92,44.65,0.81,0.55,48.74,36.43,1013.85,1002.23,0.0,0.0
2015-10-13,59.79999999999999,51.8,996.65,62.12,55.95,0.88,0.58,57.39,46.6,1001.86,993.7,0.47,0.0005
2015-10-12,63.735833333333346,53.31,1003.24,71.35,57.77,0.85,0.49,56.06,50.38,1006.26,997.73,0.39,0.0013
2015-10-11,60.35291666666666,49.53,1008.66,69.77,51.94,0.81,0.53,54.49,46.23,1013.85,1005.14,0.0,0.0
2015-10-10,49.59375,42.6,1019.88,57.47,38.63,0.91,0.65,48.3,36.05,1023.14,1014.41,0.0,0.0
2015-10-09,53.54291666666668,49.48,1012.12,60.72,45.64,0.95,0.73,56.94,42.03,1019.69,1008.3,0.83,0.0354
2015-10-08,52.0325,42.95,1019.96,58.39,44.64,0.85,0.6,47.91,37.11,1022.47,1014.36,0.7,0.0034
2015-10-07,57.76291666666666,50.8,1017.44,67.09,50.03,0.9,0.65,56.64,45.95,1020.32,1016.4,0.0,0.0
2015-10-06,57.67250000000001,51.96,1019.07,61.08,54.86,0.9,0.74,53.08,49.57,1020.87,1017.34,0.0,0.0
2015-10-05,55.586666666666666,49.01,1022.7,60.37,51.07,0.86,0.72,52.69,44.75,1023.97,1021.05,0.0,0.0
2015-10-04,54.240416666666675,43.65,1026.29,57.95,50.72,0.71,0.62,46.81,39.08,1028.02,1024.27,0.0,0.0
2015-10-03,48.835416666666674,33.6,1030.0,53.38,44.03,0.62,0.47,38.66,29.47,1031.62,1028.45,0.15,0.0002
2015-10-02,48.11708333333333,32.22,1031.08,54.12,41.2,0.7,0.43,33.63,30.73,1032.11,1029.67,0.0,0.0
2015-10-01,49.971250000000005,34.73,1027.41,59.98,41.29,0.73,0.4,36.58,33.07,1030.25,1024.96,0.0,0.0
2015-09-30,56.95583333333334,45.46,1019.12,63.46,50.1,0.85,0.46,53.32,37.47,1024.83,1015.65,0.0,0.0
2015-09-29,65.20916666666666,62.3,1014.33,69.97,58.46,0.94,0.82,67.49,53.17,1015.82,1013.25,0.83,0.0295
2015-09-28,66.74333333333333,63.32,1018.51,69.56,63.95,0.95,0.81,65.52,58.16,1020.96,1015.76,0.6,0.0051
2015-09-27,62.71,55.73,1025.16,68.94,54.75,0.95,0.62,58.61,53.19,1028.27,1021.17,0.0,0.0
2015-09-26,59.91208333333335,48.14,1030.13,68.59,51.37,0.84,0.51,54.72,42.77,1031.95,1028.47,0.0,0.0
2015-09-25,63.35749999999999,51.47,1028.45,71.16,56.79,0.78,0.57,56.4,45.83,1029.61,1027.28,0.0,0.0
2015-09-24,65.08875,58.32,1027.68,73.28,57.22,0.9,0.68,62.5,53.02,1028.92,1025.7,0.0,0.0
2015-09-23,63.29458333333333,55.81,1025.57,74.93,53.62,0.95,0.56,61.3,50.9,1027.36,1024.52,0.0,0.0
2015-09-22,60.97458333333335,54.29,1023.76,71.31,50.6,0.91,0.63,59.25,47.36,1024.97,1022.09,0.0,0.0
2015-09-21,58.025833333333345,49.92,1023.44,67.21,49.74,0.88,0.57,54.18,46.3,1024.94,1022.63,0.0,0.0
2015-09-20,57.24291666666665,48.28,1021.0,65.24,49.38,0.86,0.57,51.8,45.23,1023.3,1015.06,0.0,0.0
2015-09-19,66.84083333333334,61.71,1008.08,74.36,57.95,0.91,0.76,67.28,51.96,1014.43,1003.36,0.69,0.0148
2015-09-18,69.03708333333334,61.51,1013.34,77.59,59.4,0.93,0.63,66.17,55.8,1015.62,1011.51,0.15,0.0001
2015-09-17,69.93499999999999,60.74,1019.45,81.36,58.75,0.92,0.53,63.7,55.48,1022.46,1015.94,0.0,0.0
2015-09-16,69.93333333333334,59.23,1025.11,81.64,57.78,0.87,0.5,62.77,53.96,1027.1,1022.57,0.0,0.0
2015-09-15,66.09625000000001,56.97,1024.51,79.94,53.01,0.89,0.53,64.05,49.57,1025.97,1021.9,0.0,0.0
2015-09-14,61.685,49.85,1017.36,75.08,49.15,0.88,0.44,53.33,45.55,1021.28,1012.86,0.0,0.0
2015-09-13,54.498333333333335,50.71,1008.6,57.06,52.14,0.91,0.8,52.84,48.39,1012.6,1006.71,0.95,0.0232
2015-09-12,56.835,52.5,1010.8,59.53,52.46,0.92,0.77,54.18,49.87,1012.63,1008.7,1.0,0.0422
2015-09-11,64.03916666666667,53.74,1011.5,73.91,56.02,0.82,0.54,59.25,50.32,1012.43,1010.51,0.54,0.0003
2015-09-10,65.51166666666667,51.63,1013.87,74.24,55.0,0.86,0.4,56.94,48.34,1015.39,1012.09,0.0,0.0
2015-09-09,72.12625000000001,64.22,1010.59,75.53,63.6,0.91,0.58,70.14,52.09,1014.02,1007.65,0.8,0.006
2015-09-08,76.87958333333334,71.11,1012.87,83.43,73.14,0.93,0.71,72.91,69.06,1015.27,1009.09,0.67,0.0047
2015-09-07,79.49791666666667,69.57,1014.73,89.7,71.09,0.87,0.54,72.24,66.9,1016.66,1012.35,0.08,0.0001
2015-09-06,76.66708333333334,68.65,1018.72,85.21,68.5,0.91,0.61,71.36,65.39,1020.2,1016.41,0.0,0.0
2015-09-05,74.66000000000001,64.42,1020.59,85.27,65.09,0.85,0.56,69.97,53.86,1022.0,1019.24,0.0,0.0
2015-09-04,74.70875,60.67,1018.65,81.91,69.18,0.86,0.41,67.92,54.45,1021.25,1014.99,0.0,0.0
2015-09-03,76.72916666666666,69.97,1013.52,85.04,71.92,0.92,0.66,73.26,66.51,1014.29,1012.51,0.0,0.0
2015-09-02,75.59666666666665,67.75,1015.27,86.27,65.61,0.9,0.59,71.25,62.7,1017.1,1012.58,0.0,0.0
2015-09-01,72.825,66.11,1017.4,81.78,64.56,0.92,0.64,68.81,62.0,1018.71,1016.09,0.0,0.0
2015-08-31,73.57249999999999,65.42,1016.04,83.11,64.43,0.92,0.59,68.24,61.58,1017.1,1015.28,0.0,0.0
2015-08-30,70.96791666666668,63.05,1017.62,78.91,65.43,0.87,0.62,65.94,60.91,1019.08,1015.97,0.0,0.0
2015-08-29,65.61458333333334,59.62,1020.17,75.45,57.73,0.93,0.66,63.49,55.01,1021.27,1018.64,0.0,0.0
2015-08-28,62.568333333333335,54.45,1021.91,73.28,50.99,0.92,0.56,57.74,48.4,1023.45,1020.68,0.0,0.0
2015-08-27,62.658750000000005,54.09,1019.89,68.15,57.45,0.86,0.61,55.16,53.14,1021.62,1017.86,0.0,0.0
2015-08-26,63.59250000000002,54.83,1015.7,68.7,60.09,0.81,0.62,56.4,53.17,1017.97,1013.8,0.15,0.0001
2015-08-25,64.01833333333333,53.68,1011.83,69.18,59.71,0.81,0.56,55.12,52.58,1014.31,1009.94,0.29,0.0001
2015-08-24,69.79625,59.43,1009.11,73.7,65.89,0.87,0.55,64.78,53.92,1010.23,1007.23,0.33,0.0012
2015-08-23,66.82249999999999,59.25,1015.62,76.25,56.71,0.91,0.61,62.84,53.78,1019.49,1010.06,0.0,0.0
2015-08-22,65.35083333333333,55.81,1021.41,76.21,53.59,0.92,0.54,58.43,50.93,1023.05,1019.89,0.0,0.0
2015-08-21,66.77208333333333,56.56,1017.23,72.56,61.56,0.81,0.57,58.34,54.8,1020.39,1012.84,0.0,0.0
2015-08-20,73.6625,67.78,1008.36,76.07,68.8,0.91,0.65,71.49,58.92,1012.45,1006.2,0.8,0.016
2015-08-19,75.40208333333334,69.1,1011.2,82.75,69.73,0.93,0.66,71.35,66.05,1012.85,1008.72,0.0,0.0
2015-08-18,74.325,68.15,1013.98,79.77,70.13,0.88,0.7,72.01,66.09,1015.19,1012.21,0.13,0.0001
2015-08-17,77.98375,68.88,1016.37,88.42,69.39,0.91,0.56,71.77,66.19,1017.66,1014.62,0.0,0.0
2015-08-16,75.95583333333332,66.47,1018.84,85.18,65.63,0.9,0.55,69.15,62.57,1020.64,1016.84,0.0,0.0
2015-08-15,73.97166666666668,65.75,1018.81,83.2,64.32,0.92,0.59,67.6,61.85,1020.07,1016.9,0.0,0.0
2015-08-14,71.96249999999999,67.06,1016.41,75.79,68.65,0.91,0.79,69.91,63.18,1017.38,1015.29,0.6,0.0041
2015-08-13,67.90291666666666,56.69,1016.49,78.06,54.92,0.84,0.51,64.77,49.9,1017.82,1014.93,0.0,0.0
2015-08-12,67.16916666666665,55.95,1014.31,74.07,61.46,0.88,0.47,59.92,48.87,1016.41,1012.01,0.0,0.0
2015-08-11,70.18583333333332,62.98,1009.01,77.82,64.68,0.95,0.62,64.84,58.39,1011.94,1006.78,0.31,0.0005
2015-08-10,65.64041666666667,59.54,1012.19,75.65,57.32,0.94,0.65,64.61,52.39,1015.62,1008.22,0.96,0.0501
2015-08-09,68.02083333333333,55.91,1017.55,76.73,57.21,0.88,0.51,59.26,52.86,1018.77,1015.93,0.0,0.0
2015-08-08,66.30999999999999,55.83,1017.42,73.24,60.19,0.79,0.55,59.28,53.58,1018.69,1015.58,0.0,0.0
2015-08-07,67.79041666666667,56.61,1015.29,75.94,59.1,0.85,0.5,60.45,54.14,1015.9,1014.39,0.0,0.0
2015-08-06,65.83416666666666,55.21,1015.91,74.98,55.16,0.87,0.52,59.9,51.06,1017.05,1014.46,0.0,0.0
2015-08-05,65.45125,55.03,1014.64,73.91,57.06,0.91,0.51,59.93,51.44,1016.87,1013.11,0.0,0.0
2015-08-04,67.50458333333336,58.45,1010.86,75.48,62.65,0.94,0.55,62.12,55.71,1012.52,1008.5,0.87,0.0043
2015-08-03,69.84833333333331,58.77,1005.66,79.87,62.08,0.95,0.39,63.6,52.98,1008.6,1003.08,1.0,0.0247
2015-08-02,68.64833333333333,59.28,1008.46,82.4,59.4,0.92,0.44,63.16,55.82,1010.4,1003.9,1.0,0.0308
2015-08-01,69.66250000000002,57.44,1009.6,77.36,62.43,0.82,0.48,60.37,55.71,1010.64,1008.35,0.4,0.0036
2015-07-31,73.42791666666666,58.34,1009.63,82.46,62.78,0.75,0.43,61.43,54.33,1011.79,1006.75,0.17,0.0001
2015-07-30,79.58666666666667,60.73,1009.46,86.86,72.49,0.78,0.33,68.92,51.04,1010.5,1008.21,0.0,0.0
2015-07-29,78.60333333333332,64.83,1013.2,90.34,68.06,0.79,0.44,68.58,60.77,1015.61,1009.79,0.0,0.0
2015-07-28,78.76708333333333,62.33,1015.79,89.12,66.59,0.86,0.37,66.02,57.08,1016.88,1014.24,0.0,0.0
2015-07-27,77.515,61.85,1015.36,88.91,64.55,0.85,0.4,64.42,59.92,1016.5,1014.28,0.0,0.0
2015-07-26,75.29916666666666,64.04,1013.14,86.22,63.26,0.93,0.49,67.76,61.29,1014.79,1011.14,0.0,0.0
2015-07-25,74.08958333333334,64.08,1012.08,83.04,67.14,0.85,0.58,68.69,55.52,1013.71,1009.45,0.48,0.003
2015-07-24,71.99416666666667,53.71,1014.69,83.37,56.27,0.81,0.37,58.44,49.84,1015.82,1013.38,0.0,0.0
2015-07-23,69.41416666666667,50.23,1013.91,80.05,54.81,0.77,0.36,52.81,47.7,1014.8,1013.06,0.0,0.0
2015-07-22,68.72291666666668,51.71,1010.3,78.2,58.39,0.73,0.4,55.72,48.61,1013.11,1008.01,0.0,0.0
2015-07-21,72.60875,57.85,1005.0,77.86,66.57,0.85,0.41,64.76,52.34,1007.92,1002.7,0.31,0.0001
2015-07-20,73.6704166666667,61.4,1006.58,82.44,60.7,0.85,0.52,63.91,56.14,1008.31,1004.15,0.0,0.0
2015-07-19,78.42625,70.1,1007.45,86.4,71.54,0.9,0.64,72.89,65.06,1009.38,1005.39,0.56,0.0018
2015-07-18,75.04625,68.77,1010.11,84.74,64.97,0.96,0.66,72.52,62.84,1011.81,1008.47,0.12,0.0001
2015-07-17,63.409166666666664,58.19,1013.04,66.01,59.42,0.92,0.7,62.6,51.14,1017.29,1009.01,0.81,0.008
2015-07-16,65.65833333333332,52.36,1018.88,74.34,55.61,0.83,0.44,55.92,50.11,1020.67,1017.14,0.0,0.0
2015-07-15,64.15875000000001,49.82,1012.8,73.2,54.63,0.83,0.44,61.64,46.12,1017.41,1004.71,0.0,0.0
2015-07-14,72.7975,67.13,1000.75,77.57,68.95,0.89,0.73,69.58,62.98,1003.75,999.21,0.55,0.0023
2015-07-13,73.5458333333333,63.25,1009.68,83.04,62.98,0.87,0.57,66.68,59.01,1014.47,1003.79,0.0,0.0
2015-07-12,73.42833333333333,61.17,1016.7,82.54,62.03,0.86,0.49,64.08,57.84,1018.44,1014.17,0.0,0.0
2015-07-11,72.63124999999998,58.57,1019.32,82.63,59.66,0.85,0.43,61.29,55.06,1020.59,1017.89,0.0,0.0
2015-07-10,70.09166666666668,56.04,1017.52,79.86,58.6,0.81,0.42,60.18,52.74,1018.73,1014.95,0.0,0.0
2015-07-09,64.98708333333333,55.97,1014.28,73.5,58.45,0.83,0.61,59.32,52.68,1017.55,1011.5,0.0,0.0
2015-07-08,64.53374999999998,54.89,1017.86,72.29,55.9,0.9,0.55,59.47,52.3,1019.81,1013.47,0.35,0.0001
2015-07-07,71.67916666666667,66.53,1011.33,80.6,63.18,0.9,0.72,71.21,59.87,1013.41,1009.09,0.71,0.013
2015-07-06,72.27208333333336,61.65,1017.5,80.2,61.95,0.87,0.51,64.82,57.88,1019.17,1013.88,0.0,0.0
2015-07-05,70.33874999999999,58.57,1018.86,80.08,59.15,0.85,0.52,62.13,54.53,1020.23,1016.23,0.0,0.0
2015-07-04,67.01916666666666,50.79,1013.94,76.76,53.4,0.77,0.41,54.34,46.25,1015.69,1013.0,0.0,0.0
2015-07-03,64.96041666666667,48.1,1015.26,75.56,54.98,0.72,0.38,51.32,44.96,1016.5,1013.49,0.0,0.0
2015-07-02,64.30291666666666,50.61,1014.58,72.04,55.78,0.87,0.44,55.14,45.28,1015.72,1013.22,0.0,0.0
2015-07-01,65.8925,59.22,1008.1,72.56,60.28,0.96,0.62,60.72,55.52,1012.62,1005.74,0.0,0.0
2015-06-30,62.12499999999999,58.14,1009.86,67.58,57.76,0.94,0.77,61.09,53.38,1012.3,1007.54,0.44,0.0007
2015-06-29,65.92583333333333,57.24,1011.16,75.31,58.63,0.94,0.5,60.16,54.78,1012.39,1008.75,0.0,0.0
2015-06-28,57.627500000000005,55.66,1007.5,61.56,55.11,0.95,0.86,57.8,52.94,1010.28,1006.6,0.87,0.0344
2015-06-27,62.15791666666667,52.94,1015.11,65.63,57.85,0.93,0.58,58.59,48.62,1019.1,1010.61,1.0,0.053
2015-06-26,66.98833333333333,53.44,1018.17,74.96,58.25,0.94,0.42,59.84,47.72,1019.25,1016.48,0.0,0.0
2015-06-25,65.00291666666666,57.76,1017.12,70.8,60.28,0.9,0.63,60.54,54.68,1018.16,1015.61,0.58,0.0026
2015-06-24,67.4375,54.63,1017.73,76.94,57.3,0.86,0.46,56.27,52.96,1019.64,1015.73,0.0,0.0
2015-06-23,70.625,61.88,1008.21,77.52,64.04,0.94,0.56,70.79,55.81,1015.65,1003.29,0.85,0.0774
2015-06-22,69.46583333333332,58.53,1013.5,80.53,58.94,0.86,0.5,60.92,54.71,1016.24,1007.6,0.7,0.0027
2015-06-21,71.57791666666667,60.13,1008.16,81.7,62.57,0.85,0.52,65.37,56.03,1012.58,1006.49,0.0,0.0
2015-06-20,63.45958333333331,50.39,1014.65,74.09,50.24,0.81,0.46,57.29,44.19,1018.66,1009.29,0.0,0.0
2015-06-19,64.56916666666666,52.75,1016.95,69.55,58.1,0.87,0.51,60.48,46.74,1019.07,1012.37,0.0,0.0
2015-06-18,67.98791666666666,55.92,1013.26,78.98,55.93,0.85,0.54,65.19,43.85,1016.96,1009.5,0.26,0.0019
2015-06-17,65.28333333333335,47.19,1020.19,72.19,58.0,0.75,0.37,54.55,42.43,1022.86,1017.15,0.0,0.0
2015-06-16,71.22666666666667,61.19,1013.29,79.34,63.74,0.95,0.43,66.51,54.05,1019.1,1009.59,0.8,0.0167
2015-06-15,68.99708333333332,65.54,1012.94,77.98,63.16,0.97,0.75,69.4,61.61,1014.18,1011.44,0.0,0.0
2015-06-14,63.42166666666666,58.09,1015.88,68.51,58.55,0.95,0.68,63.09,53.86,1017.81,1013.03,1.0,0.0099
2015-06-13,65.00291666666668,56.87,1017.58,74.49,57.2,0.94,0.53,60.74,54.23,1019.37,1014.61,0.0,0.0
2015-06-12,62.28249999999999,58.33,1012.29,65.14,59.35,0.94,0.72,60.53,55.82,1014.54,1008.67,0.97,0.0274
2015-06-11,66.28499999999998,55.11,1012.22,75.41,55.48,0.85,0.51,58.48,51.0,1014.87,1007.0,0.0,0.0
2015-06-10,64.045,57.74,1006.01,74.7,53.46,0.92,0.67,65.5,50.97,1008.41,1000.76,0.76,0.0074
2015-06-09,65.8025,58.12,1004.68,73.38,61.58,0.95,0.48,60.65,52.48,1008.01,1002.16,0.51,0.0006
2015-06-08,66.51541666666665,62.76,1003.57,71.46,63.03,0.95,0.75,65.53,58.56,1005.89,1002.43,0.77,0.0396
2015-06-07,58.71291666666667,46.71,1014.74,70.75,45.99,0.85,0.47,57.58,39.1,1020.89,1006.4,0.62,0.002
2015-06-06,58.440416666666664,44.79,1020.92,64.05,50.93,0.8,0.46,56.0,41.16,1023.09,1017.08,0.0,0.0
2015-06-05,64.75916666666667,59.37,1015.52,73.76,57.14,0.91,0.7,64.42,54.34,1017.36,1013.18,0.54,0.0082
2015-06-04,62.635833333333345,52.67,1019.76,72.44,52.69,0.81,0.59,57.73,45.07,1021.45,1017.87,0.0,0.0
2015-06-03,58.13875000000001,44.75,1022.77,68.08,45.55,0.88,0.41,49.13,41.5,1024.65,1020.5,0.0,0.0
2015-06-02,55.96291666666667,47.49,1022.67,63.63,46.86,0.91,0.59,50.13,44.2,1023.6,1021.28,0.0,0.0
2015-06-01,54.13666666666666,46.21,1022.47,60.29,47.41,0.85,0.65,48.96,42.23,1023.02,1021.48,0.19,0.0001
2015-05-31,49.059583333333336,45.58,1022.47,58.83,46.21,0.93,0.8,56.73,42.84,1025.33,1016.59,0.95,0.0301
2015-05-30,68.62125,62.08,1014.61,79.83,60.25,0.93,0.64,68.93,54.16,1016.49,1012.87,0.83,0.0318
2015-05-29,67.94791666666667,54.39,1021.95,77.41,56.69,0.83,0.48,56.49,50.84,1025.21,1016.93,0.0,0.0
2015-05-28,67.63041666666668,54.7,1021.26,77.39,59.0,0.85,0.46,57.53,53.0,1025.22,1015.34,0.0,0.0
2015-05-27,70.05333333333333,60.79,1014.11,78.88,64.11,0.88,0.53,64.24,57.31,1015.23,1013.06,0.0,0.0
2015-05-26,72.955,61.9,1016.35,81.47,63.65,0.81,0.57,65.68,57.57,1018.38,1014.61,0.0,0.0
2015-05-25,67.98333333333333,55.74,1017.25,76.02,60.45,0.81,0.52,61.59,48.71,1020.56,1013.43,0.42,0.0007
2015-05-24,65.36333333333332,41.57,1022.75,78.61,47.99,0.61,0.33,48.42,32.71,1025.08,1020.09,0.0,0.0
