date,mean_temp,max_temp,min_temp,mean_temp_1,mean_temp_2,mean_temp_3,mean_dewpt_1,mean_dewpt_2,mean_dewpt_3,mean_pressure_1,mean_pressure_2,mean_pressure_3,max_temp_1,max_temp_2,max_temp_3,min_temp_1,min_temp_2,min_temp_3,max_humidity_1,max_humidity_2,max_humidity_3,min_humidity_1,min_humidity_2,min_humidity_3,max_dewpt_1,max_dewpt_2,max_dewpt_3,min_dewpt_1,min_dewpt_2,min_dewpt_3,max_pressure_1,max_pressure_2,max_pressure_3,min_pressure_1,min_pressure_2,min_pressure_3,precip_probability_1,precip_probability_2,precip_probability_3,precip_intensity_1,precip_intensity_2,precip_intensity_3
2016-06-14,60.224166666666676,70.5,48.15,65.39333333333333,70.88291666666667,73.13333333333334,43.54,51.31,49.44,1013.41,1008.63,1014.93,77.99,80.18,83.48,50.31,61.58,58.01,0.73,0.69,0.73,0.28,0.35,0.27,47.37,55.12,53.56,40.66,47.35,46.26,1016.28,1010.37,1017.5,1010.09,1007.37,1010.64,0.0,0.17,0.0,0.0,0.0001,0.0
2016-06-15,65.39333333333333,77.99,50.31,70.88291666666667,73.13333333333334,75.39458333333334,51.31,49.44,52.03,1008.63,1014.93,1021.56,80.18,83.48,87.12,61.58,58.01,61.13,0.69,0.73,0.66,0.35,0.27,0.28,55.12,53.56,56.44,47.35,46.26,48.54,1010.37,1017.5,1023.45,1007.37,1010.64,1017.72,0.17,0.0,0.0,0.0001,0.0,0.0
2016-06-16,70.88291666666667,80.18,61.58,73.13333333333334,75.39458333333334,76.33208333333333,49.44,52.03,56.03,1014.93,1021.56,1022.79,83.48,87.12,88.08,58.01,61.13,60.91,0.73,0.66,0.76,0.27,0.28,0.36,53.56,56.44,58.16,46.26,48.54,53.23,1017.5,1023.45,1025.01,1010.64,1017.72,1020.25,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,73.13333333333334,83.48,58.01,75.39458333333334,76.33208333333333,77.77333333333334,52.03,56.03,61.38,1021.56,1022.79,1013.85,87.12,88.08,86.4,61.13,60.91,68.52,0.66,0.76,0.67,0.28,0.36,0.47,56.44,58.16,67.7,48.54,53.23,51.13,1023.45,1025.01,1020.01,1017.72,1020.25,1006.71,0.0,0.0,0.27,0.0,0.0,0.0001
2016-06-18,75.39458333333334,87.12,61.13,76.33208333333333,77.77333333333334,69.87541666666667,56.03,61.38,45.54,1022.79,1013.85,1010.81,88.08,86.4,78.08,60.91,68.52,57.67,0.76,0.67,0.58,0.36,0.47,0.33,58.16,67.7,51.03,53.23,51.13,41.56,1025.01,1020.01,1012.93,1020.25,1006.71,1008.19,0.0,0.27,0.0,0.0,0.0001,0.0
2016-06-19,76.33208333333333,88.08,60.91,77.77333333333334,69.87541666666667,67.845,61.38,45.54,48.33,1013.85,1010.81,1011.36,86.4,78.08,76.5,68.52,57.67,59.74,0.67,0.58,0.77,0.47,0.33,0.35,67.7,51.03,53.32,51.13,41.56,43.09,1020.01,1012.93,1013.01,1006.71,1008.19,1008.6,0.27,0.0,0.57,0.0001,0.0,0.0004
2016-06-20,77.77333333333334,86.4,68.52,69.87541666666667,67.845,66.1275,45.54,48.33,46.41,1010.81,1011.36,1012.82,78.08,76.5,74.68,57.67,59.74,55.37,0.58,0.77,0.7,0.33,0.35,0.36,51.03,53.32,48.59,41.56,43.09,44.22,1012.93,1013.01,1015.34,1008.19,1008.6,1011.86,0.0,0.57,0.0,0.0,0.0004,0.0
2016-06-21,69.87541666666667,78.08,57.67,67.845,66.1275,69.93541666666667,48.33,46.41,50.3,1011.36,1012.82,1017.85,76.5,74.68,79.58,59.74,55.37,58.96,0.77,0.7,0.67,0.35,0.36,0.37,53.32,48.59,54.06,43.09,44.22,47.33,1013.01,1015.34,1019.12,1008.6,1011.86,1015.24,0.57,0.0,0.0,0.0004,0.0,0.0
2016-06-22,67.845,76.5,59.74,66.1275,69.93541666666667,71.66208333333333,46.41,50.3,51.16,1012.82,1017.85,1020.65,74.68,79.58,83.0,55.37,58.96,58.01,0.7,0.67,0.74,0.36,0.37,0.33,48.59,54.06,53.1,44.22,47.33,48.72,1015.34,1019.12,1022.18,1011.86,1015.24,1019.3,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,66.1275,74.68,55.37,69.93541666666667,71.66208333333333,75.64333333333332,50.3,51.16,60.8,1017.85,1020.65,1016.83,79.58,83.0,87.08,58.96,58.01,63.01,0.67,0.74,0.84,0.37,0.33,0.47,54.06,53.1,68.3,47.33,48.72,52.19,1019.12,1022.18,1020.19,1015.24,1019.3,1012.92,0.0,0.0,0.81,0.0,0.0,0.0025
2016-06-24,69.93541666666667,79.58,58.96,71.66208333333333,75.64333333333332,78.77833333333334,51.16,60.8,63.61,1020.65,1016.83,1011.65,83.0,87.08,90.37,58.01,63.01,69.64,0.74,0.84,0.91,0.33,0.47,0.32,53.1,68.3,69.23,48.72,52.19,56.35,1022.18,1020.19,1013.08,1019.3,1012.92,1009.69,0.0,0.81,0.8,0.0,0.0025,0.0038
2016-06-25,71.66208333333333,83.0,58.01,75.64333333333332,78.77833333333334,68.44625,60.8,63.61,57.44,1016.83,1011.65,1013.48,87.08,90.37,73.11,63.01,69.64,62.92,0.84,0.91,0.77,0.47,0.32,0.6,68.3,69.23,60.81,52.19,56.35,52.16,1020.19,1013.08,1014.8,1012.92,1009.69,1012.03,0.81,0.8,0.0,0.0025,0.0038,0.0
2016-06-26,75.64333333333332,87.08,63.01,78.77833333333334,68.44625,69.30458333333333,63.61,57.44,51.83,1011.65,1013.48,1014.9,90.37,73.11,78.9,69.64,62.92,61.13,0.91,0.77,0.77,0.32,0.6,0.36,69.23,60.81,56.99,56.35,52.16,46.7,1013.08,1014.8,1015.99,1009.69,1012.03,1014.16,0.8,0.0,0.0,0.0038,0.0,0.0
2016-06-27,78.77833333333334,90.37,69.64,68.44625,69.30458333333333,69.26708333333333,57.44,51.83,47.16,1013.48,1014.9,1015.96,73.11,78.9,80.12,62.92,61.13,53.19,0.77,0.77,0.73,0.6,0.36,0.3,60.81,56.99,49.69,52.16,46.7,44.91,1014.8,1015.99,1017.71,1012.03,1014.16,1014.19,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,68.44625,73.11,62.92,69.30458333333333,69.26708333333333,64.39166666666667,51.83,47.16,54.61,1014.9,1015.96,1011.58,78.9,80.12,70.52,61.13,53.19,59.2,0.77,0.73,0.83,0.36,0.3,0.52,56.99,49.69,60.52,46.7,44.91,47.59,1015.99,1017.71,1014.28,1014.16,1014.19,1008.96,0.0,0.0,0.83,0.0,0.0,0.0068
2016-06-29,69.30458333333333,78.9,61.13,69.26708333333333,64.39166666666667,67.01375,47.16,54.61,51.12,1015.96,1011.58,1016.87,80.12,70.52,77.3,53.19,59.2,54.45,0.73,0.83,0.85,0.3,0.52,0.39,49.69,60.52,53.12,44.91,47.59,48.93,1017.71,1014.28,1018.01,1014.19,1008.96,1015.03,0.0,0.83,0.0,0.0,0.0068,0.0
2016-06-30,69.26708333333333,80.12,53.19,64.39166666666667,67.01375,70.51041666666666,54.61,51.12,50.71,1011.58,1016.87,1017.79,70.52,77.3,81.02,59.2,54.45,55.15,0.83,0.85,0.79,0.52,0.39,0.34,60.52,53.12,52.4,47.59,48.93,48.61,1014.28,1018.01,1019.1,1008.96,1015.03,1016.17,0.83,0.0,0.0,0.0068,0.0,0.0
2016-07-01,64.39166666666667,70.52,59.2,67.01375,70.51041666666666,71.37041666666666,51.12,50.71,51.35,1016.87,1017.79,1014.68,77.3,81.02,83.53,54.45,55.15,56.7,0.85,0.79,0.8,0.39,0.34,0.3,53.12,52.4,53.7,48.93,48.61,48.93,1018.01,1019.1,1017.35,1015.03,1016.17,1010.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,67.01375,77.3,54.45,70.51041666666666,71.37041666666666,75.66833333333334,50.71,51.35,56.87,1017.79,1014.68,1009.29,81.02,83.53,84.95,55.15,56.7,63.95,0.79,0.8,0.66,0.34,0.3,0.41,52.4,53.7,63.12,48.61,48.93,51.21,1019.1,1017.35,1010.4,1016.17,1010.0,1008.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03,70.51041666666666,81.02,55.15,71.37041666666666,75.66833333333334,77.29124999999998,51.35,56.87,62.98,1014.68,1009.29,1009.9,83.53,84.95,88.53,56.7,63.95,65.05,0.8,0.66,0.82,0.3,0.41,0.44,53.7,63.12,65.36,48.93,51.21,59.24,1017.35,1010.4,1011.43,1010.0,1008.58,1007.67,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,71.37041666666666,83.53,56.7,75.66833333333334,77.29124999999998,79.805,56.87,62.98,67.61,1009.29,1009.9,1008.17,84.95,88.53,87.29,63.95,65.05,71.25,0.66,0.82,0.83,0.41,0.44,0.52,63.12,65.36,70.78,51.21,59.24,64.77,1010.4,1011.43,1009.84,1008.58,1007.67,1007.1,0.0,0.0,0.15,0.0,0.0,0.0006
2016-07-05,75.66833333333334,84.95,63.95,77.29124999999998,79.805,74.75541666666669,62.98,67.61,67.55,1009.9,1008.17,1008.18,88.53,87.29,81.42,65.05,71.25,69.04,0.82,0.83,0.89,0.44,0.52,0.68,65.36,70.78,70.17,59.24,64.77,64.91,1011.43,1009.84,1009.61,1007.67,1007.1,1005.65,0.0,0.15,0.67,0.0,0.0006,0.0138
2016-07-06,77.29124999999998,88.53,65.05,79.805,74.75541666666669,72.73666666666666,67.61,67.55,63.73,1008.17,1008.18,1006.81,87.29,81.42,80.44,71.25,69.04,68.26,0.83,0.89,0.92,0.52,0.68,0.51,70.78,70.17,67.23,64.77,64.91,59.63,1009.84,1009.61,1010.26,1007.1,1005.65,1004.23,0.15,0.67,0.48,0.0006,0.0138,0.0023
2016-07-07,79.805,87.29,71.25,74.75541666666669,72.73666666666666,72.3433333333333,67.55,63.73,58.2,1008.18,1006.81,1014.65,81.42,80.44,82.15,69.04,68.26,62.06,0.89,0.92,0.84,0.68,0.51,0.42,70.17,67.23,62.44,64.91,59.63,56.61,1009.61,1010.26,1016.81,1005.65,1004.23,1010.56,0.67,0.48,0.04,0.0138,0.0023,0.0001
2016-07-08,74.75541666666669,81.42,69.04,72.73666666666666,72.3433333333333,71.52833333333331,63.73,58.2,57.88,1006.81,1014.65,1018.8,80.44,82.15,78.97,68.26,62.06,63.43,0.92,0.84,0.86,0.51,0.42,0.42,67.23,62.44,63.33,59.63,56.61,52.95,1010.26,1016.81,1020.45,1004.23,1010.56,1017.1,0.48,0.04,0.0,0.0023,0.0001,0.0
2016-07-09,72.73666666666666,80.44,68.26,72.3433333333333,71.52833333333331,75.52791666666667,58.2,57.88,62.27,1014.65,1018.8,1015.11,82.15,78.97,87.65,62.06,63.43,66.09,0.84,0.86,0.78,0.42,0.42,0.48,62.44,63.33,65.6,56.61,52.95,55.16,1016.81,1020.45,1017.59,1010.56,1017.1,1011.82,0.04,0.0,0.0,0.0001,0.0,0.0
2016-07-10,72.3433333333333,82.15,62.06,71.52833333333331,75.52791666666667,79.96041666666666,57.88,62.27,68.17,1018.8,1015.11,1011.19,78.97,87.65,88.9,63.43,66.09,71.3,0.86,0.78,0.79,0.42,0.48,0.55,63.33,65.6,72.6,52.95,55.16,64.32,1020.45,1017.59,1012.91,1017.1,1011.82,1008.51,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,71.52833333333331,78.97,63.43,75.52791666666667,79.96041666666666,75.72791666666667,62.27,68.17,68.34,1015.11,1011.19,1007.31,87.65,88.9,83.14,66.09,71.3,70.44,0.78,0.79,0.93,0.48,0.55,0.6,65.6,72.6,71.23,55.16,64.32,65.6,1017.59,1012.91,1009.2,1011.82,1008.51,1005.93,0.0,0.0,1.0,0.0,0.0,0.0123
2016-07-12,75.52791666666667,87.65,66.09,79.96041666666666,75.72791666666667,72.31208333333333,68.17,68.34,62.0,1011.19,1007.31,1010.41,88.9,83.14,80.04,71.3,70.44,63.75,0.79,0.93,0.9,0.55,0.6,0.51,72.6,71.23,65.82,64.32,65.6,56.54,1012.91,1009.2,1014.75,1008.51,1005.93,1008.19,0.0,1.0,0.0,0.0,0.0123,0.0
2016-07-13,79.96041666666666,88.9,71.3,75.72791666666667,72.31208333333333,65.52749999999999,68.34,62.0,55.21,1007.31,1010.41,1018.19,83.14,80.04,73.06,70.44,63.75,58.62,0.93,0.9,0.84,0.6,0.51,0.56,71.23,65.82,56.84,65.6,56.54,53.0,1009.2,1014.75,1019.84,1005.93,1008.19,1015.56,1.0,0.0,0.0,0.0123,0.0,0.0
2016-07-14,75.72791666666667,83.14,70.44,72.31208333333333,65.52749999999999,68.69208333333333,62.0,55.21,55.08,1010.41,1018.19,1019.03,80.04,73.06,79.35,63.75,58.62,56.63,0.9,0.84,0.85,0.51,0.56,0.41,65.82,56.84,61.01,56.54,53.0,51.96,1014.75,1019.84,1021.27,1008.19,1015.56,1014.65,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,72.31208333333333,80.04,63.75,65.52749999999999,68.69208333333333,77.51,55.21,55.08,60.09,1018.19,1019.03,1014.63,73.06,79.35,85.92,58.62,56.63,67.76,0.84,0.85,0.84,0.56,0.41,0.35,56.84,61.01,69.49,53.0,51.96,49.18,1019.84,1021.27,1018.93,1015.56,1014.65,1012.63,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,65.52749999999999,73.06,58.62,68.69208333333333,77.51,69.68250000000002,55.08,60.09,50.06,1019.03,1014.63,1021.66,79.35,85.92,78.15,56.63,67.76,58.4,0.85,0.84,0.72,0.41,0.35,0.35,61.01,69.49,55.19,51.96,49.18,46.58,1021.27,1018.93,1023.14,1014.65,1012.63,1019.33,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-17,68.69208333333333,79.35,56.63,77.51,69.68250000000002,69.75791666666665,60.09,50.06,52.33,1014.63,1021.66,1023.22,85.92,78.15,80.28,67.76,58.4,57.19,0.84,0.72,0.8,0.35,0.35,0.37,69.49,55.19,55.23,49.18,46.58,48.0,1018.93,1023.14,1025.08,1012.63,1019.33,1020.78,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,77.51,85.92,67.76,69.68250000000002,69.75791666666665,76.18708333333333,50.06,52.33,61.75,1021.66,1023.22,1017.0,78.15,80.28,87.28,58.4,57.19,62.44,0.72,0.8,0.8,0.35,0.37,0.44,55.19,55.23,69.63,46.58,48.0,54.72,1023.14,1025.08,1020.64,1019.33,1020.78,1011.04,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,69.68250000000002,78.15,58.4,69.75791666666665,76.18708333333333,83.27,52.33,61.75,64.3,1023.22,1017.0,1010.57,80.28,87.28,95.22,57.19,62.44,70.84,0.8,0.8,0.84,0.37,0.44,0.28,55.23,69.63,71.33,48.0,54.72,56.27,1025.08,1020.64,1011.76,1020.78,1011.04,1008.72,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,69.75791666666665,80.28,57.19,76.18708333333333,83.27,81.02708333333331,61.75,64.3,59.25,1017.0,1010.57,1012.57,87.28,95.22,90.7,62.44,70.84,71.52,0.8,0.84,0.63,0.44,0.28,0.34,69.63,71.33,61.93,54.72,56.27,57.45,1020.64,1011.76,1014.99,1011.04,1008.72,1011.21,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,76.18708333333333,87.28,62.44,83.27,81.02708333333331,73.96583333333331,64.3,59.25,62.27,1010.57,1012.57,1015.2,95.22,90.7,78.97,70.84,71.52,67.2,0.84,0.63,0.78,0.28,0.34,0.59,71.33,61.93,65.08,56.27,57.45,59.55,1011.76,1014.99,1016.8,1008.72,1011.21,1012.89,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,83.27,95.22,70.84,81.02708333333331,73.96583333333331,77.0166666666667,59.25,62.27,67.61,1012.57,1015.2,1010.37,90.7,78.97,87.16,71.52,67.2,71.75,0.63,0.78,0.94,0.34,0.59,0.44,61.93,65.08,74.21,57.45,59.55,60.74,1014.99,1016.8,1012.06,1011.21,1012.89,1008.95,0.0,0.0,0.8,0.0,0.0,0.0208
2016-07-23,81.02708333333331,90.7,71.52,73.96583333333331,77.0166666666667,75.31833333333333,62.27,67.61,61.36,1015.2,1010.37,1014.19,78.97,87.16,83.07,67.2,71.75,65.63,0.78,0.94,0.81,0.59,0.44,0.48,65.08,74.21,64.07,59.55,60.74,59.25,1016.8,1012.06,1015.84,1012.89,1008.95,1012.13,0.0,0.8,0.0,0.0,0.0208,0.0
2016-07-24,73.96583333333331,78.97,67.2,77.0166666666667,75.31833333333333,73.74708333333334,67.61,61.36,63.98,1010.37,1014.19,1013.44,87.16,83.07,88.03,71.75,65.63,63.72,0.94,0.81,0.9,0.44,0.48,0.48,74.21,64.07,69.34,60.74,59.25,58.25,1012.06,1015.84,1014.56,1008.95,1012.13,1011.29,0.8,0.0,0.57,0.0208,0.0,0.0092
2016-07-25,77.0166666666667,87.16,71.75,75.31833333333333,73.74708333333334,76.50291666666666,61.36,63.98,65.59,1014.19,1013.44,1012.61,83.07,88.03,85.02,65.63,63.72,68.89,0.81,0.9,0.9,0.48,0.48,0.52,64.07,69.34,68.49,59.25,58.25,62.17,1015.84,1014.56,1013.54,1012.13,1011.29,1011.5,0.0,0.57,0.0,0.0,0.0092,0.0
2016-07-26,75.31833333333333,83.07,65.63,73.74708333333334,76.50291666666666,74.12249999999997,63.98,65.59,60.35,1013.44,1012.61,1014.32,88.03,85.02,81.38,63.72,68.89,66.74,0.9,0.9,0.81,0.48,0.52,0.5,69.34,68.49,64.96,58.25,62.17,57.01,1014.56,1013.54,1015.84,1011.29,1011.5,1012.66,0.57,0.0,0.47,0.0092,0.0,0.0016
2016-07-27,73.74708333333334,88.03,63.72,76.50291666666666,74.12249999999997,72.16666666666666,65.59,60.35,56.72,1012.61,1014.32,1017.05,85.02,81.38,79.31,68.89,66.74,66.19,0.9,0.81,0.68,0.52,0.5,0.48,68.49,64.96,59.13,62.17,57.01,54.19,1013.54,1015.84,1018.11,1011.5,1012.66,1016.24,0.0,0.47,0.0,0.0,0.0016,0.0
2016-07-28,76.50291666666666,85.02,68.89,74.12249999999997,72.16666666666666,72.08541666666666,60.35,56.72,60.98,1014.32,1017.05,1017.04,81.38,79.31,76.29,66.74,66.19,69.08,0.81,0.68,0.83,0.5,0.48,0.61,64.96,59.13,66.56,57.01,54.19,55.47,1015.84,1018.11,1017.88,1012.66,1016.24,1016.15,0.47,0.0,0.39,0.0016,0.0,0.0013
2016-07-29,74.12249999999997,81.38,66.74,72.16666666666666,72.08541666666666,74.53125,56.72,60.98,62.89,1017.05,1017.04,1017.94,79.31,76.29,81.6,66.19,69.08,67.02,0.68,0.83,0.81,0.48,0.61,0.54,59.13,66.56,66.62,54.19,55.47,58.98,1018.11,1017.88,1018.8,1016.24,1016.15,1017.1,0.0,0.39,0.0,0.0,0.0013,0.0
2016-07-30,72.16666666666666,79.31,66.19,72.08541666666666,74.53125,74.60333333333331,60.98,62.89,61.2,1017.04,1017.94,1019.35,76.29,81.6,83.8,69.08,67.02,64.4,0.83,0.81,0.87,0.61,0.54,0.46,66.56,66.62,64.2,55.47,58.98,57.23,1017.88,1018.8,1020.56,1016.15,1017.1,1018.6,0.39,0.0,0.0,0.0013,0.0,0.0
2016-07-31,72.08541666666666,76.29,69.08,74.53125,74.60333333333331,75.15541666666667,62.89,61.2,62.99,1017.94,1019.35,1018.77,81.6,83.8,85.14,67.02,64.4,63.01,0.81,0.87,0.85,0.54,0.46,0.5,66.62,64.2,67.53,58.98,57.23,58.29,1018.8,1020.56,1019.81,1017.1,1018.6,1017.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,74.53125,81.6,67.02,74.60333333333331,75.15541666666667,78.03125000000001,61.2,62.99,65.44,1019.35,1018.77,1016.52,83.8,85.14,88.98,64.4,63.01,65.51,0.87,0.85,0.9,0.46,0.5,0.39,64.2,67.53,70.08,57.23,58.29,60.76,1020.56,1019.81,1018.18,1018.6,1017.58,1013.19,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,74.60333333333331,83.8,64.4,75.15541666666667,78.03125000000001,80.07708333333333,62.99,65.44,70.56,1018.77,1016.52,1009.49,85.14,88.98,87.09,63.01,65.51,74.93,0.85,0.9,0.82,0.5,0.39,0.59,67.53,70.08,73.1,58.29,60.76,67.21,1019.81,1018.18,1013.2,1017.58,1013.19,1005.79,0.0,0.0,0.43,0.0,0.0,0.0013
2016-08-03,75.15541666666667,85.14,63.01,78.03125000000001,80.07708333333333,75.58041666666666,65.44,70.56,59.22,1016.52,1009.49,1009.14,88.98,87.09,84.36,65.51,74.93,66.28,0.9,0.82,0.77,0.39,0.59,0.38,70.08,73.1,63.51,60.76,67.21,56.01,1018.18,1013.2,1011.32,1013.19,1005.79,1007.27,0.0,0.43,0.0,0.0,0.0013,0.0
2016-08-04,78.03125000000001,88.98,65.51,80.07708333333333,75.58041666666666,73.24999999999999,70.56,59.22,56.47,1009.49,1009.14,1013.99,87.09,84.36,82.35,74.93,66.28,64.87,0.82,0.77,0.78,0.59,0.38,0.38,73.1,63.51,62.12,67.21,56.01,51.75,1013.2,1011.32,1016.43,1005.79,1007.27,1011.75,0.43,0.0,0.0,0.0013,0.0,0.0
2016-08-05,80.07708333333333,87.09,74.93,75.58041666666666,73.24999999999999,73.33541666666666,59.22,56.47,55.36,1009.14,1013.99,1018.71,84.36,82.35,83.08,66.28,64.87,62.28,0.77,0.78,0.82,0.38,0.38,0.36,63.51,62.12,60.66,56.01,51.75,51.85,1011.32,1016.43,1020.09,1007.27,1011.75,1016.62,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,75.58041666666666,84.36,66.28,73.24999999999999,73.33541666666666,74.88624999999998,56.47,55.36,58.03,1013.99,1018.71,1018.65,82.35,83.08,87.13,64.87,62.28,60.74,0.78,0.82,0.75,0.38,0.36,0.41,62.12,60.66,63.32,51.75,51.85,51.35,1016.43,1020.09,1020.46,1011.75,1016.62,1016.28,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,73.24999999999999,82.35,64.87,73.33541666666666,74.88624999999998,81.86375000000002,55.36,58.03,66.14,1018.71,1018.65,1016.88,83.08,87.13,91.2,62.28,60.74,70.43,0.82,0.75,0.85,0.36,0.41,0.44,60.66,63.32,69.38,51.85,51.35,59.82,1020.09,1020.46,1018.01,1016.62,1016.28,1016.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,73.33541666666666,83.08,62.28,74.88624999999998,81.86375000000002,81.19458333333334,58.03,66.14,67.68,1018.65,1016.88,1015.82,87.13,91.2,91.19,60.74,70.43,70.64,0.75,0.85,0.8,0.41,0.44,0.47,63.32,69.38,73.36,51.35,59.82,63.24,1020.46,1018.01,1018.25,1016.28,1016.0,1011.61,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,74.88624999999998,87.13,60.74,81.86375000000002,81.19458333333334,83.62166666666666,66.14,67.68,72.73,1016.88,1015.82,1008.99,91.2,91.19,92.01,70.43,70.64,77.61,0.85,0.8,0.88,0.44,0.47,0.49,69.38,73.36,75.9,59.82,63.24,70.32,1018.01,1018.25,1010.9,1016.0,1011.61,1007.1,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,81.86375000000002,91.2,70.43,81.19458333333334,83.62166666666666,76.07125,67.68,72.73,72.3,1015.82,1008.99,1008.55,91.19,92.01,79.42,70.64,77.61,73.88,0.8,0.88,0.93,0.47,0.49,0.77,73.36,75.9,75.31,63.24,70.32,70.3,1018.25,1010.9,1010.6,1011.61,1007.1,1006.37,0.0,0.0,0.88,0.0,0.0,0.0454
2016-08-11,81.19458333333334,91.19,70.64,83.62166666666666,76.07125,74.95125,72.73,72.3,66.34,1008.99,1008.55,1013.52,92.01,79.42,81.2,77.61,73.88,69.89,0.88,0.93,0.93,0.49,0.77,0.58,75.9,75.31,72.05,70.32,70.3,63.19,1010.9,1010.6,1018.63,1007.1,1006.37,1008.36,0.0,0.88,0.0,0.0,0.0454,0.0
2016-08-12,83.62166666666666,92.01,77.61,76.07125,74.95125,71.19458333333334,72.3,66.34,61.82,1008.55,1013.52,1021.38,79.42,81.2,78.17,73.88,69.89,61.67,0.93,0.93,0.93,0.77,0.58,0.58,75.31,72.05,64.05,70.3,63.19,59.09,1010.6,1018.63,1023.01,1006.37,1008.36,1019.22,0.88,0.0,0.0,0.0454,0.0,0.0
2016-08-13,76.07125,79.42,73.88,74.95125,71.19458333333334,72.65208333333334,66.34,61.82,67.88,1013.52,1021.38,1014.7,81.2,78.17,79.62,69.89,61.67,67.38,0.93,0.93,0.94,0.58,0.58,0.71,72.05,64.05,73.07,63.19,59.09,60.86,1018.63,1023.01,1020.85,1008.36,1019.22,1007.46,0.0,0.0,1.0,0.0,0.0,0.0338
2016-08-14,74.95125,81.2,69.89,71.19458333333334,72.65208333333334,69.78083333333335,61.82,67.88,62.69,1021.38,1014.7,1017.55,78.17,79.62,79.21,61.67,67.38,60.71,0.93,0.94,0.93,0.58,0.71,0.63,64.05,73.07,65.95,59.09,60.86,58.3,1023.01,1020.85,1019.81,1019.22,1007.46,1015.19,0.0,1.0,0.0,0.0,0.0338,0.0
2016-08-15,71.19458333333334,78.17,61.67,72.65208333333334,69.78083333333335,73.75666666666667,67.88,62.69,65.82,1014.7,1017.55,1015.94,79.62,79.21,82.5,67.38,60.71,67.01,0.94,0.93,0.9,0.71,0.63,0.59,73.07,65.95,67.58,60.86,58.3,63.55,1020.85,1019.81,1016.85,1007.46,1015.19,1015.14,1.0,0.0,0.0,0.0338,0.0,0.0
2016-08-16,72.65208333333334,79.62,67.38,69.78083333333335,73.75666666666667,74.24374999999998,62.69,65.82,65.71,1017.55,1015.94,1013.96,79.21,82.5,84.61,60.71,67.01,64.32,0.93,0.9,0.91,0.63,0.59,0.53,65.95,67.58,69.37,58.3,63.55,61.07,1019.81,1016.85,1015.95,1015.19,1015.14,1011.31,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,69.78083333333335,79.21,60.71,73.75666666666667,74.24374999999998,77.04583333333333,65.82,65.71,69.04,1015.94,1013.96,1008.43,82.5,84.61,87.76,67.01,64.32,70.22,0.9,0.91,0.91,0.59,0.53,0.52,67.58,69.37,71.88,63.55,61.07,66.86,1016.85,1015.95,1011.28,1015.14,1011.31,1003.3,0.0,0.0,0.3,0.0,0.0,0.0006
2016-08-18,73.75666666666667,82.5,67.01,74.24374999999998,77.04583333333333,74.80874999999997,65.71,69.04,62.53,1013.96,1008.43,1005.52,84.61,87.76,80.55,64.32,70.22,64.87,0.91,0.91,0.86,0.53,0.52,0.46,69.37,71.88,70.5,61.07,66.86,52.81,1015.95,1011.28,1012.46,1011.31,1003.3,1001.32,0.0,0.3,0.64,0.0,0.0006,0.003
2016-08-19,74.24374999999998,84.61,64.32,77.04583333333333,74.80874999999997,65.41749999999999,69.04,62.53,50.14,1008.43,1005.52,1019.14,87.76,80.55,74.43,70.22,64.87,54.7,0.91,0.86,0.84,0.52,0.46,0.38,71.88,70.5,53.95,66.86,52.81,47.02,1011.28,1012.46,1022.38,1003.3,1001.32,1013.16,0.3,0.64,0.0,0.0006,0.003,0.0
2016-08-20,77.04583333333333,87.76,70.22,74.80874999999997,65.41749999999999,69.475,62.53,50.14,56.72,1005.52,1019.14,1023.41,80.55,74.43,81.23,64.87,54.7,55.67,0.86,0.84,0.83,0.46,0.38,0.5,70.5,53.95,62.37,52.81,47.02,49.17,1012.46,1022.38,1024.67,1001.32,1013.16,1022.1,0.64,0.0,0.0,0.003,0.0,0.0
